module,address,vm_address,name,default,flags,modification_count,track_change,reset,source_mentions,status
cgame,0x137a40,0x10dfc20,cg_autoswitch,2,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137a54,0x1015ae0,cg_drawGun,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137a68,0x1014100,cg_gun_frame,0,256,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137a7c,0x1014a00,cg_cursorHints,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137a90,0x10369e0,cg_zoomDefaultSniper,20,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137aa4,0x10151e0,cg_zoomStepSniper,2,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ab8,0x100e9e0,cg_fov,90,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137acc,0x1013140,cg_stereoSeparation,0.4,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ae0,0x100d5a0,cg_shadows,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137af4,0x1015300,cg_gibs,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b08,0x100e8c0,cg_draw2D,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b1c,0x100dea0,cg_drawSpreadScale,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b30,0x1013b60,cg_drawStatus,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b44,0x3121a40,cg_drawFPS,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b58,0x3123540,cg_drawSnapshot,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b6c,0x1036440,cg_drawCrosshair,1,1,0,,,src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_weapons.c,needs-semantic-audit
cgame,0x137b80,0x10379a0,cg_drawCrosshairNames,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137b94,0x100ed40,cg_drawCrosshairPickups,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ba8,0x3123d20,cg_useWeapsForZoom,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137bbc,0x100ef80,cg_weaponCycleDelay,150,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137bd0,0x3123780,cg_cycleAllWeaps,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137be4,0xfad780,cg_crosshairSize,48,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137bf8,0x1015540,cg_crosshairHealth,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c0c,0x100dd80,cg_crosshairX,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c20,0x1036560,cg_crosshairY,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c34,0xfae080,cg_brassTime,2500,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c48,0xfacc40,cg_marktime,20000,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c5c,0x100e320,cg_lagometer,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c70,0x3123300,cg_railTrailTime,400,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c84,0x33e22c0,cg_gunX,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137c98,0x1013ec0,cg_gunY,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137cac,0x33e2500,cg_gunZ,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137cc0,0x10134a0,cg_countryflags,1,1,0,,,,no-literal-source-mention
cgame,0x137cd4,0x100e440,cg_centertime,5,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ce8,0x1014460,cg_runpitch,0.002,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137cfc,0xfacfa0,cg_runroll,0.005,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d10,0x100d900,cg_bobup,0.005,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d24,0x3121920,cg_bobpitch,0.002,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d38,0x1036c20,cg_bobroll,0.002,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d4c,0x100d000,cg_bobyaw,0.002,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d60,0x31227c0,cg_autoactivate,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d74,0x100fd00,cg_swingSpeed,0.1,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d88,0x1012600,cg_bloodTime,120,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137d9c,0x1014b20,cg_skybox,1,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137db0,0x1013da0,cg_messageType,1,256,0,,,src_2.60/cgame/cg_consolecmds.c;src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137dc4,0x10135c0,cg_animspeed,1,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137dd8,0x100f880,cg_debuganim,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137dec,0x1013380,cg_debugposition,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e00,0x100eb00,cg_debugevents,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e14,0x3121fe0,cg_errordecay,100,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e28,0x3122b20,cg_nopredict,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e3c,0x33e2860,cg_noplayeranims,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e50,0x3122220,cg_showmiss,0,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e64,0x100e680,cg_footsteps,1,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e78,0x1012840,cg_tracerchance,0.4,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137e8c,0x100d7e0,cg_tracerwidth,0.8,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ea0,0x31238a0,cg_tracerSpeed,4500,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137eb4,0x10df9e0,cg_tracerlength,160,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ec8,0x1012a80,cg_thirdPersonRange,80,512,0,,,src_2.60/cgame/cg_info.c;src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137edc,0x33e21a0,cg_thirdPersonAngle,0,512,0,,,src_2.60/cgame/cg_info.c;src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ef0,0x100db40,cg_thirdPerson,0,512,0,,,src_2.60/cgame/cg_info.c;src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_servercmds.c,needs-semantic-audit
cgame,0x137f04,0x33e1f60,cg_teamChatTime,8000,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f18,0x1012cc0,cg_teamChatHeight,8,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f2c,0x33e2740,cg_coronafardist,1536,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f40,0x3123660,cg_coronas,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f54,0x10124e0,cg_predictItems,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f68,0x1015780,cg_deferPlayers,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f7c,0x100e7a0,cg_stats,0,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137f90,0xfad8a0,cg_blinktime,100,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137fa4,0x100fbe0,cg_cameraOrbit,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137fb8,0x1015f60,cg_cameraOrbitDelay,50,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137fcc,0x1014c40,cg_timescaleFadeEnd,1,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137fe0,0x3122d60,cg_timescaleFadeSpeed,0,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x137ff4,0x1036d40,timescale,1,0,0,,,src_2.60/cgame/cg_info.c;src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138008,0x10123c0,com_cameraMode,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13801c,0x100da20,pmove_fixed,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138030,0x10146a0,pmove_msec,8,512,0,,,src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_predict.c,needs-semantic-audit
cgame,0x138044,0x33e23e0,cg_voiceSpriteTime,6000,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138058,0x3121ec0,cg_teamChatsOnly,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13806c,0x3121da0,cg_noVoiceChats,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138080,0x3122a00,cg_noVoiceText,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138094,0x31228e0,com_buildScript,0,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1380a8,0x100dfc0,cl_paused,0,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1380bc,0x100ec20,cg_wolfparticles,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1380d0,0x3123ae0,cg_smokeparticles,1,1,0,,,,no-literal-source-mention
cgame,0x1380e4,0x10122a0,cg_trailparticles,1,1,0,,,,no-literal-source-mention
cgame,0x1380f8,0x31230c0,cg_impactparticles,1,1,0,,,,no-literal-source-mention
cgame,0x13810c,0x100d360,g_gametype,0,0,0,,,src_2.60/cgame/cg_loadpanel.c;src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_servercmds.c,needs-semantic-audit
cgame,0x138120,0xfad420,cg_norender,0,0,0,,,src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_servercmds.c,needs-semantic-audit
cgame,0x138134,0x100f9a0,,30000,0,0,,,src_2.60/cgame/cg_consolecmds.c;src_2.60/cgame/cg_debriefing.c;src_2.60/cgame/cg_draw.c;src_2.60/cgame/cg_ents.c;src_2.60/cgame/cg_event.c;src_2.60/cgame/cg_fireteams.c;src_2.60/cgame/cg_flamethrower.c;src_2.60/cgame/cg_info.c;src_2.60/cgame/cg_limbopanel.c;src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_multiview.c;src_2.60/cgame/cg_nitmod_config.c;src_2.60/cgame/cg_scoreboard.c;src_2.60/cgame/cg_servercmds.c;src_2.60/cgame/cg_sound.c;src_2.60/cgame/cg_spawn.c,needs-semantic-audit
cgame,0x138148,0x1015c00,,30000,0,0,,,src_2.60/cgame/cg_consolecmds.c;src_2.60/cgame/cg_debriefing.c;src_2.60/cgame/cg_draw.c;src_2.60/cgame/cg_ents.c;src_2.60/cgame/cg_event.c;src_2.60/cgame/cg_fireteams.c;src_2.60/cgame/cg_flamethrower.c;src_2.60/cgame/cg_info.c;src_2.60/cgame/cg_limbopanel.c;src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_multiview.c;src_2.60/cgame/cg_nitmod_config.c;src_2.60/cgame/cg_scoreboard.c;src_2.60/cgame/cg_servercmds.c;src_2.60/cgame/cg_sound.c;src_2.60/cgame/cg_spawn.c,needs-semantic-audit
cgame,0x13815c,0x100d480,cg_drawCompass,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138170,0x1015d20,cg_drawNotifyText,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138184,0xfad540,cg_quickMessageAlt,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138198,0x1012ba0,cg_popupLimboMenu,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1381ac,0x3123420,cg_descriptiveText,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1381c0,0x1015e40,g_antilag,1,0,0,,,src_2.60/cgame/cg_loadpanel.c;src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_servercmds.c,needs-semantic-audit
cgame,0x1381d4,0x3122100,developer,0,512,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1381e8,0x1014e80,cg_announcer,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1381fc,0x1015660,cg_autoAction,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138210,0x10148e0,cg_autoReload,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138224,0xfade40,cg_weapAltReloads,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138238,0x10df8c0,cg_bloodDamageBlend,1.0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13824c,0x1013800,cg_bloodFlash,1.0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138260,0x1014340,cg_complaintPopUp,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138274,0xface80,cg_crosshairAlpha,1.0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138288,0x10150c0,cg_crosshairAlphaAlt,1.0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13829c,0x100f2e0,cg_crosshairColor,White,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1382b0,0x10df7a0,cg_crosshairColorAlt,White,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1382c4,0x100dc60,cg_crosshairPulse,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1382d8,0xfacb20,cg_drawReinforcementTime,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1382ec,0x3122340,cg_drawWeaponIconFlash,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138300,0xfadf60,cg_noAmmoAutoSwitch,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138314,0x100d240,cg_printObjectiveInfo,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138328,0xfad300,cg_specHelp,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13833c,0x100d120,cg_uinfo,0,66,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138350,0x1012f00,cg_useScreenshotJPEG,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138364,0x100fe20,demo_avifpsF1,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138378,0x10158a0,demo_avifpsF2,10,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13838c,0x100f760,demo_avifpsF3,15,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1383a0,0x10159c0,demo_avifpsF4,20,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1383b4,0xfadc00,demo_avifpsF5,24,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1383c8,0x100f400,demo_drawTimeScale,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1383dc,0x100fac0,demo_infoWindow,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1383f0,0x1010180,demo_wallHack,0,512,0,,,,no-literal-source-mention
cgame,0x138404,0x1037400,cl_maxpackets,30,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138418,0x33e1e40,cl_timenudge,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13842c,0x1012de0,m_pitch,0.022,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138440,0x3121c80,sensitivity,5,1,0,,,src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_nitmod_config.c,needs-semantic-audit
cgame,0x138454,0x31231e0,ui_blackout,0,64,0,,,src_2.60/cgame/cg_draw.c;src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138468,0x1037880,cg_atmosphericEffects,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13847c,0x10367a0,authLevel,0,320,0,,,src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_players.c,needs-semantic-audit
cgame,0x138490,0x1014d60,auth_rconPassword,,256,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1384a4,0x3123c00,auth_refereePassword,,256,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1384b8,0x10147c0,cg_drawRoundTimer,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1384cc,0x10df680,cg_fastSolids,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1384e0,0x1013920,cg_instanttapout,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1384f4,0x1012720,cg_debugSkills,0,0,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138508,0x0,etVersion,,66,0,,,,no-literal-source-mention
cgame,0x13851c,0x0,build,linux-i386,66,0,,,,no-literal-source-mention
cgame,0x138530,0x100d6c0,cg_drawFireteamOverlay,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138544,0x1010060,cl_demorecording,0,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138558,0x3122580,cl_demofilename,,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13856c,0x1037520,cl_demooffset,0,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138580,0x1013fe0,cl_waverecording,0,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x138594,0x100f520,cl_wavefilename,,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1385a8,0x1014fa0,cl_waveoffset,0,64,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1385bc,0x10dfd40,cg_recording_statusline,9,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1385d0,0x1013a40,cg_drawPing,0,1,0,,,,no-literal-source-mention
cgame,0x1385e4,0x100f0a0,cg_drawTime,1,1,0,,,,no-literal-source-mention
cgame,0x1385f8,0x3122e80,cg_drawTimeSeconds,0,1,0,,,,no-literal-source-mention
cgame,0x13860c,0x100f640,cg_tkSounds,1,1,0,,,,no-literal-source-mention
cgame,0x138620,0x100e0e0,cg_HUDBackgroundColor,.16 .2 .17,1,0,,,,no-literal-source-mention
cgame,0x138634,0xfad0c0,cg_HUDBorderColor,.5  .5 .5,1,0,,,,no-literal-source-mention
cgame,0x138648,0x3121800,cg_HUDAlpha,0.8,1,0,,,,no-literal-source-mention
cgame,0x13865c,0x3122460,cg_hitSounds,1,1,0,,,src_2.60/cgame/cg_main.c;src_2.60/cgame/cg_nitmod_config.c,needs-semantic-audit
cgame,0x138670,0x10372e0,cg_pingColors,1,1,0,,,,no-literal-source-mention
cgame,0x138684,0x1036320,cg_goatSound,3,1,0,,,,no-literal-source-mention
cgame,0x138698,0x33e2620,r_dynamicTextures,0,1,0,,,,no-literal-source-mention
cgame,0x1386ac,0x10371c0,cg_markDistance,384,1,0,,,,no-literal-source-mention
cgame,0x1386c0,0x1014580,cg_drawHitbox,0,512,0,,,,no-literal-source-mention
cgame,0x1386d4,0xfad660,cg_muzzleFlash,1,1,0,,,,no-literal-source-mention
cgame,0x1386e8,0xfad9c0,cg_tracers,1,1,0,,,,no-literal-source-mention
cgame,0x1386fc,0x1015420,cg_drawspeed,0,1,0,,,,no-literal-source-mention
cgame,0x138710,0x1013c80,cg_speedinterval,100,1,0,,,,no-literal-source-mention
cgame,0x138724,0x1036b00,cg_speedunit,0,1,0,,,,no-literal-source-mention
cgame,0x138738,0x100cee0,cg_optimizePrediction,1,1,0,,,,no-literal-source-mention
cgame,0x13874c,0x31226a0,cg_obituary,1,1,0,,,,no-literal-source-mention
cgame,0x138760,0xfae1a0,cg_locations,3,1,0,,,,no-literal-source-mention
cgame,0x138774,0xfad1e0,cg_limbo_secondary,0,1,0,,,,no-literal-source-mention
cgame,0x138788,0x31239c0,cg_FTAutoSelect,1,1,0,,,,no-literal-source-mention
cgame,0x13879c,0x1037640,cg_automapZoom,5.159,1,0,,,,no-literal-source-mention
cgame,0x1387b0,0x10dfb00,cg_shoveSounds,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1387c4,0x100ff40,cg_logFile,client.log,1,0,,,,no-literal-source-mention
cgame,0x1387d8,0x3122fa0,cg_clientLog,0,1,0,,,,no-literal-source-mention
cgame,0x1387ec,0x3121b60,cg_popupFadeTime,6000,1,0,,,,no-literal-source-mention
cgame,0x138800,0x100ee60,cg_numPopups,6,1,0,,,,no-literal-source-mention
cgame,0x138814,0x1013020,cg_drawCam,1,1,0,,,,no-literal-source-mention
cgame,0x138828,0x0,x,,1090,0,,,src_2.60/cgame/cg_nitmod_config.c;src_2.60/cgame/cg_servercmds.c,needs-semantic-audit
cgame,0x13883c,0x100e200,cg_HUDFlags,4,1,0,,,,no-literal-source-mention
cgame,0x138850,0x100cdc0,cg_locationMaxChars,12,1,0,,,,no-literal-source-mention
cgame,0x138864,0x33e2080,cg_spawnTimer_set,-1,256,0,,,,no-literal-source-mention
cgame,0x138878,0x100e560,cg_spawnTimer_period,0,256,0,,,,no-literal-source-mention
cgame,0x13888c,0x100f1c0,cg_TDMScorePos,0,1,0,,,,no-literal-source-mention
cgame,0x1388a0,0x1013260,n_forceSinglePistol,0,1,0,,,,no-literal-source-mention
cgame,0x1388b4,0x1037760,sv_fps,20,64,0,,,,no-literal-source-mention
cgame,0x1388c8,0x1012960,cg_earlyTransition,1,1,0,,,,no-literal-source-mention
cgame,0x1388dc,0x10370a0,cg_projectileNudge,1,1,0,,,,no-literal-source-mention
cgame,0x1388f0,0x1036680,cg_notificationTime,8000,1,0,,,,no-literal-source-mention
cgame,0x138904,0x1014220,cg_notificationFadeTime,250,1,0,,,,no-literal-source-mention
cgame,0x138918,0xfadd20,cg_noGreetingSounds,0,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x13892c,0xfacd60,cg_pmColor,^7,1,0,,,,no-literal-source-mention
cgame,0x138940,0x1036e60,n_guid,,1090,0,,,src_2.60/cgame/cg_nitmod_config.c,needs-semantic-audit
cgame,0x138954,0x3122c40,cg_objectiveHints,1,1,0,,,,no-literal-source-mention
cgame,0x138968,0x10360e0,cg_woundedNames,1,1,0,,,,no-literal-source-mention
cgame,0x13897c,0x10136e0,cg_drawHUDStats,1,1,0,,,,no-literal-source-mention
cgame,0x138990,0xfadae0,cg_drawBanners,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1389a4,0x10368c0,cg_artilleryHints,1,1,0,,,,no-literal-source-mention
cgame,0x1389b8,0x1036200,cg_pmSounds,1,1,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
cgame,0x1389cc,0x0,cg_etVersion,,66,0,,,src_2.60/cgame/cg_main.c,needs-semantic-audit
qagame,0x2a7e20,0x2e4c420,sv_cheats,0,0,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7e3c,0x2e41260,gamename,,68,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7e58,0x0,gamedate,Feb 14 2023,64,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7e74,0x0,gametime,16:23:19,64,0,0,0,,no-literal-source-mention
qagame,0x2a7e90,0x2e3b2c0,g_restarted,0,64,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_spawn.c,needs-semantic-audit
qagame,0x2a7eac,0x2e3d240,g_reset,0,64,0,0,0,,no-literal-source-mention
qagame,0x2a7ec8,0x0,sv_mapname,,68,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7ee4,0x2e3dfc0,g_gametype,4,36,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_svcmds.c;src_2.60/game/g_utils.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a7f00,0x2e41b60,g_countryflags,0,33,0,0,0,,no-literal-source-mention
qagame,0x2a7f1c,0x2e4b220,g_redlimbotime,30000,36,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_script_actions.c,needs-semantic-audit
qagame,0x2a7f38,0x2e454c0,g_bluelimbotime,30000,36,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_script_actions.c,needs-semantic-audit
qagame,0x2a7f54,0x2e39d60,g_medicChargeTime,45000,32,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7f70,0x2e492a0,g_engineerChargeTime,30000,32,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7f8c,0x2e44620,g_LTChargeTime,40000,32,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7fa8,0x2e4b7c0,g_soldierChargeTime,20000,32,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7fc4,0x2e3c4c0,g_covertopsChargeTime,30000,32,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7fe0,0x2e4ab60,g_landminetimeout,1,1,0,0,1,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a7ffc,0x2e49ba0,sv_maxclients,20,37,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_nitmod_weapon_config.c,needs-semantic-audit
qagame,0x2a8018,0x2e45940,g_maxGameClients,0,37,0,0,0,src_2.60/game/g_main.c,needs-semantic-audit
qagame,0x2a8034,0x2e41da0,g_minGameClients,8,4,0,0,0,src_2.60/game/g_main.c;src_2.60/game/g_team.c,needs-semantic-audit
qagame,0x2a8050,0x2e3d360,timelimit,0,1029,0,1,0,src_2.60/game/g_main.c;src_2.60/game/g_script_actions.c;src_2.60/game/g_vote.c,needs-semantic-audit
qagame,0x2a806c,0x2e38920,g_friendlyFire,1,5,0,1,1,src_2.60/game/g_main.c;src_2.60/game/g_vote.c,needs-semantic-audit
